LID,BPID,FPID,BLID,FLID
1154,14875,14876,1154,1155
1155,14877,14878,1155,1156
1156,14879,14880,1156,1157
1157,14881,14882,1157,1158
1158,14883,14884,1158,1159
1159,14885,14886,1159,1160
1160,14887,14888,1160,1161
1161,14889,14890,1161,1162
1162,14891,14892,1162,1163
1163,14893,14894,1163,1164
1164,14895,14896,1164,1165
1165,14897,14898,1165,1166
1166,14899,14900,1166,1167
1167,14901,14902,1167,1168
1168,14903,14904,1168,1169
1169,14905,14906,1169,1170
1170,14907,14908,1170,1171
1171,14909,14910,1171,1172
1172,14911,14912,1172,1173
1173,14913,14914,1173,1174
1174,14915,14916,1174,1175
1175,14917,14918,1175,1176
1176,14919,14920,1176,1177
1177,14921,14922,1177,1178
1178,14923,14924,1178,1179
1179,14925,14926,1179,1180
1180,14927,14928,1180,1181
1181,14929,14930,1181,1182
1182,14931,14932,1182,1183
1183,14933,14934,1183,1184
1184,14935,14936,1184,1185
1185,14937,14938,1185,1186
1186,14939,14940,1186,1187
1187,14941,14942,1187,1188
1188,14943,14944,1188,1189
1189,14945,14946,1189,1190
1190,14947,14948,1190,1191
1191,14949,14950,1191,1192
1192,14951,14952,1192,1193
1193,14953,14954,1193,1194
1194,14955,14956,1194,1195
1195,14957,14958,1195,1196
1196,14959,14960,1196,1197
1197,14961,14962,1197,1198
1198,14963,14964,1198,1199
1199,14965,14966,1199,1200
1200,14967,14968,1200,1201
1201,14969,14970,1201,1202
1202,14971,14972,1202,0
1203,14973,14974,0,1204
1204,14975,14976,1204,1205
1205,14977,14978,1205,1206
1206,14979,14980,1206,1207
1207,14981,14982,1207,1208
1208,14983,14984,1208,1209
1209,14985,14986,1209,1210
1210,14987,14988,1210,1211
1211,14989,14990,1211,1212
1212,14991,14992,1212,1213
1213,14993,14994,1213,1214
1214,14995,14996,1214,1215
1215,14997,14998,1215,1216
1216,14999,15000,1216,1217
1217,15001,15002,1217,1218
1218,15003,15004,1218,1219
1219,15005,15006,1219,1220
1220,15007,15008,1220,1221
1221,15009,15010,1221,1222
1222,15011,15012,1222,1223
1223,15013,15014,1223,1224
1224,15015,15016,1224,1225
1225,15017,15018,1225,1226
1226,15019,15020,1226,1227
1227,15021,15022,1227,1228
1228,15023,15024,1228,1229
1229,15025,15026,1229,1230
1230,15027,15028,1230,1231
1231,15029,15030,1231,1232
1232,15031,15032,1232,1233
1233,15033,15034,1233,1234
1234,15035,15036,1234,1235
1235,15037,15038,1235,1236
1236,15039,15040,1236,1237
1237,15041,15042,1237,1238
1238,15043,15044,1238,1239
1239,15045,15046,1239,1240
1240,15047,15048,1240,1241
1241,15049,15050,1241,1242
1242,15051,15052,1242,1243
1243,15053,15054,1243,1244
1244,15055,15056,1244,1245
1245,15057,15058,1245,1246
1246,15059,15060,1246,0
1247,15061,15062,0,1248
1248,15063,15064,1248,1249
1249,15065,15066,1249,1250
1250,15067,15068,1250,1251
1251,15069,15070,1251,1252
1252,15071,15072,1252,1253
1253,15073,15074,1253,1254
1254,15075,15076,1254,1255
1255,15077,15078,1255,1256
1256,15079,15080,1256,1257
1257,15081,15082,1257,1258
1258,15083,15084,1258,1259
1259,15085,15086,1259,1260
1260,15087,15088,1260,1261
1261,15089,15090,1261,1262
1262,15091,15092,1262,1263
1263,15093,15094,1263,1264
1264,15095,15096,1264,1265
1265,15097,15098,1265,1266
1266,15099,15100,1266,1267
1267,15101,15102,1267,1268
1268,15103,15104,1268,1269
1269,15105,15106,1269,1270
1270,15107,15108,1270,1271
1271,15109,15110,1271,1272
1272,15111,15112,1272,1273
1273,15113,15114,1273,1274
1274,15115,15116,1274,1275
1275,15117,15118,1275,1276
1276,15119,15120,1276,1277
1277,15121,15122,1277,1278
1278,15123,15124,1278,1279
1279,15125,15126,1279,1280
1280,15127,15128,1280,1281
1281,15129,15130,1281,1282
1282,15131,15132,1282,1283
1283,15133,15134,1283,1284
1284,15135,15136,1284,1285
1285,15137,15138,1285,1286
1286,15139,15140,1286,1287
1287,15141,15142,1287,1288
1288,15143,15144,1288,1289
1289,15145,15146,1289,1290
1290,15147,15148,1290,1291
1291,15149,15150,1291,1292
1292,15151,15152,1292,1293
1293,15153,15154,1293,1294
1294,15155,15156,1294,1295
1295,15157,15158,1295,1296
1296,15159,15160,1296,1297
1297,15161,15162,1297,1298
1298,15163,15164,1298,1299
1299,15165,15166,1299,1300
1300,15167,15168,1300,1301
1301,15169,15170,1301,1302
1302,15171,15172,1302,1303
1303,15173,15174,1303,1304
1304,15175,15176,1304,1305
1305,15177,15178,1305,1306
1306,15179,15180,1306,1307
1307,15181,15182,1307,1308
1308,15183,15184,1308,1309
1309,15185,15186,1309,1310
1310,15187,15188,1310,1311
1311,15189,15190,1311,1312
1312,15191,15192,1312,1313
1313,15193,15194,1313,1314
1314,15195,15196,1314,1315
1315,15197,15198,1315,1316
1316,15199,15200,1316,1317
1317,15201,15202,1317,1318
1318,15203,15204,1318,1319
1319,15205,15206,1319,1320
1320,15207,15208,1320,1321
1321,15209,15210,1321,1322
1322,15211,15212,1322,1323
1323,15213,15214,1323,1324
1324,15215,15216,1324,1325
1325,15217,15218,1325,1326
1326,15219,15220,1326,1327
1327,15221,15222,1327,1328
1328,15223,15224,1328,0
1329,15225,15226,0,1330
1330,15227,15228,1330,1331
1331,15229,15230,1331,1332
1332,15231,15232,1332,1333
1333,15233,15234,1333,1334
1334,15235,15236,1334,1335
1335,15237,15238,1335,1336
1336,15239,15240,1336,1337
1337,15241,15242,1337,1338
1338,15243,15244,1338,1339
1339,15245,15246,1339,1340
1340,15247,15248,1340,1341
1341,15249,15250,1341,1342
1342,15251,15252,1342,1343
1343,15253,15254,1343,1344
1344,15255,15256,1344,1345
1345,15257,15258,1345,1346
1346,15259,15260,1346,1347
1347,15261,15262,1347,1348
1348,15263,15264,1348,1349
1349,15265,15266,1349,1350
1350,15267,15268,1350,1351
1351,15269,15270,1351,1352
1352,15271,15272,1352,1353
1353,15273,15274,1353,1354
1354,15275,15276,1354,1355
1355,15277,15278,1355,1356
1356,15279,15280,1356,1357
1357,15281,15282,1357,1358
1358,15283,15284,1358,1359
1359,15285,15286,1359,1360
1360,15287,15288,1360,1361
1361,15289,15290,1361,1362
1362,15291,15292,1362,1363
1363,15293,15294,1363,1364
1364,15295,15296,1364,1365
1365,15297,15298,1365,1366
1366,15299,15300,1366,1367
1367,15301,15302,1367,1368
1368,15303,15304,1368,1369
1369,15305,15306,1369,1370
1370,15307,15308,1370,1371
1371,15309,15310,1371,1372
1372,15311,15312,1372,1373
1373,15313,15314,1373,1374
1374,15315,15316,1374,1375
1375,15317,15318,1375,1376
1376,15319,15320,1376,1377
1377,15321,15322,1377,1378
1378,15323,15324,1378,1379
1379,15325,15326,1379,1380
1380,15327,15328,1380,1381
1381,15329,15330,1381,1382
1382,15331,15332,1382,1383
1383,15333,15334,1383,1384
1384,15335,15336,1384,1385
1385,15337,15338,1385,1386
1386,15339,15340,1386,1387
1387,15341,15342,1387,1388
1388,15343,15344,1388,1389
1389,15345,15346,1389,1390
1390,15347,15348,1390,1391
1391,15349,15350,1391,1392
1392,15351,15352,1392,1393
1393,15353,15354,1393,1394
1394,15355,15356,1394,0
1395,15357,15358,0,1396
1396,15359,15360,1396,1397
1397,15361,15362,1397,1398
1398,15363,15364,1398,1399
1399,15365,15366,1399,1400
1400,15367,15368,1400,1401
1401,15369,15370,1401,1402
1402,15371,15372,1402,1403
1403,15373,15374,1403,1404
1404,15375,15376,1404,1405
1405,15377,15378,1405,1406
1406,15379,15380,1406,1407
1407,15381,15382,1407,1408
1408,15383,15384,1408,1409
1409,15385,15386,1409,1410
1410,15387,15388,1410,1411
1411,15389,15390,1411,1412
1412,15391,15392,1412,1413
1413,15393,15394,1413,1414
1414,15395,15396,1414,1415
1415,15397,15398,1415,1416
1416,15399,15400,1416,1417
1417,15401,15402,1417,1418
1418,15403,15404,1418,1419
1419,15405,15406,1419,1420
1420,15407,15408,1420,1421
1421,15409,15410,1421,1422
1422,15411,15412,1422,1423
1423,15413,15414,1423,1424
1424,15415,15416,1424,1425
1425,15417,15418,1425,1426
1426,15419,15420,1426,1427
1427,15421,15422,1427,1428
1428,15423,15424,1428,1429
1429,15425,15426,1429,1430
1430,15427,15428,1430,1431
1431,15429,15430,1431,1432
1432,15431,15432,1432,1433
1433,15433,15434,1433,1434
1434,15435,15436,1434,1435
1435,15437,15438,1435,1436
1436,15439,15440,1436,1437
1437,15441,15442,1437,1438
1438,15443,15444,1438,1439
1439,15445,15446,1439,1440
1440,15447,15448,1440,1441
1441,15449,15450,1441,1442
1442,15451,15452,1442,1443
1443,15453,15454,1443,1444
1444,15455,15456,1444,1445
1445,15457,15458,1445,1446
1446,15459,15460,1446,1447
1447,15461,15462,1447,1448
1448,15463,15464,1448,1449
1449,15465,15466,1449,1450
1450,15467,15468,1450,0
1451,15469,15470,0,1452
1452,15471,15472,1452,1453
1453,15473,15474,1453,1454
1454,15475,15476,1454,1455
1455,15477,15478,1455,1456
1456,15479,15480,1456,1457
1457,15481,15482,1457,1458
1458,15483,15484,1458,1459
1459,15485,15486,1459,1460
1460,15487,15488,1460,1461
1461,15489,15490,1461,1462
1462,15491,15492,1462,1463
1463,15493,15494,1463,1464
1464,15495,15496,1464,1465
1465,15497,15498,1465,1466
1466,15499,15500,1466,1467
1467,15501,15502,1467,1468
1468,15503,15504,1468,1469
1469,15505,15506,1469,1470
1470,15507,15508,1470,1471
1471,15509,15510,1471,1472
1472,15511,15512,1472,1473
1473,15513,15514,1473,1474
1474,15515,15516,1474,1475
1475,15517,15518,1475,1476
1476,15519,15520,1476,1477
1477,15521,15522,1477,1478
1478,15523,15524,1478,1479
1479,15525,15526,1479,1480
1480,15527,15528,1480,1481
1481,15529,15530,1481,1482
1482,15531,15532,1482,1483
1483,15533,15534,1483,1484
1484,15535,15536,1484,1485
1485,15537,15538,1485,1486
1486,15539,15540,1486,1487
1487,15541,15542,1487,1488
1488,15543,15544,1488,1489
1489,15545,15546,1489,1490
1490,15547,15548,1490,1491
1491,15549,15550,1491,1492
1492,15551,15552,1492,1493
1493,15553,15554,1493,1494
1494,15555,15556,1494,1495
1495,15557,15558,1495,1496
1496,15559,15560,1496,1497
1497,15561,15562,1497,1498
1498,15563,15564,1498,1499
1499,15565,15566,1499,1500
1500,15567,15568,1500,1501
1501,15569,15570,1501,1502
1502,15571,15572,1502,1503
1503,15573,15574,1503,1504
1504,15575,15576,1504,1505
1505,15577,15578,1505,1506
1506,15579,15580,1506,1507
1507,15581,15582,1507,1508
1508,15583,15584,1508,1509
1509,15585,15586,1509,1510
1510,15587,15588,1510,1511
1511,15589,15590,1511,1512
1512,15591,15592,1512,1513
1513,15593,15594,1513,1514
1514,15595,15596,1514,1515
1515,15597,15598,1515,1516
1516,15599,15600,1516,1517
1517,15601,15602,1517,1518
1518,15603,15604,1518,1519
1519,15605,15606,1519,1520
1520,15607,15608,1520,1521
1521,15609,15610,1521,1522
1522,15611,15612,1522,1523
1523,15613,15614,1523,1524
1524,15615,15616,1524,1525
1525,15617,15618,1525,1526
1526,15619,15620,1526,1527
1527,15621,15622,1527,1528
1528,15623,15624,1528,1529
1529,15625,15626,1529,1530
1530,15627,15628,1530,1531
1531,15629,15630,1531,1532
1532,15631,15632,1532,1533
1533,15633,15634,1533,1534
1534,15635,15636,1534,1535
1535,15637,15638,1535,1536
1536,15639,15640,1536,1537
1537,15641,15642,1537,1538
1538,15643,15644,1538,1539
1539,15645,15646,1539,1540
1540,15647,15648,1540,1541
1541,15649,15650,1541,1542
1542,15651,15652,1542,1543
1543,15653,15654,1543,1544
1544,15655,15656,1544,1545
1545,15657,15658,1545,1546
1546,15659,15660,1546,1547
1547,15661,15662,1547,1548
1548,15663,15664,1548,1549
1549,15665,15666,1549,1550
1550,15667,15668,1550,1551
1551,15669,15670,1551,1552
1552,15671,15672,1552,1553
1553,15673,15674,1553,1554
1554,15675,15676,1554,1555
1555,15677,15678,1555,1556
1556,15679,15680,1556,1557
1557,15681,15682,1557,1558
1558,15683,15684,1558,1559
1559,15685,15686,1559,1560
1560,15687,15688,1560,0
1561,15689,15690,0,1562
1562,15691,15692,1562,1563
1563,15693,15694,1563,1564
1564,15695,15696,1564,1565
1565,15697,15698,1565,1566
1566,15699,15700,1566,1567
1567,15701,15702,1567,1568
1568,15703,15704,1568,1569
1569,15705,15706,1569,1570
1570,15707,15708,1570,1571
1571,15709,15710,1571,1572
1572,15711,15712,1572,1573
1573,15713,15714,1573,1574
1574,15715,15716,1574,1575
1575,15717,15718,1575,1576
1576,15719,15720,1576,1577
1577,15721,15722,1577,1578
1578,15723,15724,1578,1579
1579,15725,15726,1579,1580
1580,15727,15728,1580,1581
1581,15729,15730,1581,1582
1582,15731,15732,1582,1583
1583,15733,15734,1583,1584
1584,15735,15736,1584,1585
1585,15737,15738,1585,1586
1586,15739,15740,1586,1587
1587,15741,15742,1587,1588
1588,15743,15744,1588,1589
1589,15745,15746,1589,1590
1590,15747,15748,1590,1591
1591,15749,15750,1591,1592
1592,15751,15752,1592,1593
1593,15753,15754,1593,1594
1594,15755,15756,1594,1595
1595,15757,15758,1595,1596
1596,15759,15760,1596,1597
1597,15761,15762,1597,1598
1598,15763,15764,1598,1599
1599,15765,15766,1599,1600
1600,15767,15768,1600,1601
1601,15769,15770,1601,1602
1602,15771,15772,1602,1603
1603,15773,15774,1603,1604
1604,15775,15776,1604,1605
1605,15777,15778,1605,1606
1606,15779,15780,1606,1607
1607,15781,15782,1607,1608
1608,15783,15784,1608,1609
1609,15785,15786,1609,1610
1610,15787,15788,1610,1611
1611,15789,15790,1611,1612
1612,15791,15792,1612,1613
1613,15793,15794,1613,1614
1614,15795,15796,1614,1615
1615,15797,15798,1615,1616
1616,15799,15800,1616,0
1617,15801,15802,0,1618
1618,15803,15804,1618,1619
1619,15805,15806,1619,1620
1620,15807,15808,1620,1621
1621,15809,15810,1621,1622
1622,15811,15812,1622,1623
1623,15813,15814,1623,1624
1624,15815,15816,1624,1625
1625,15817,15818,1625,1626
1626,15819,15820,1626,1627
1627,15821,15822,1627,1628
1628,15823,15824,1628,1629
1629,15825,15826,1629,1630
1630,15827,15828,1630,1631
1631,15829,15830,1631,1632
1632,15831,15832,1632,1633
1633,15833,15834,1633,1634
1634,15835,15836,1634,1635
1635,15837,15838,1635,1636
1636,15839,15840,1636,1637
1637,15841,15842,1637,1638
1638,15843,15844,1638,1639
1639,15845,15846,1639,1640
1640,15847,15848,1640,1641
1641,15849,15850,1641,1642
1642,15851,15852,1642,1643
1643,15853,15854,1643,1644
1644,15855,15856,1644,1645
1645,15857,15858,1645,1646
1646,15859,15860,1646,1647
1647,15861,15862,1647,1648
1648,15863,15864,1648,1649
1649,15865,15866,1649,1650
1650,15867,15868,1650,1651
1651,15869,15870,1651,1652
1652,15871,15872,1652,1653
1653,15873,15874,1653,1654
1654,15875,15876,1654,1655
1655,15877,15878,1655,1656
1656,15879,15880,1656,1657
1657,15881,15882,1657,1658
1658,15883,15884,1658,1659
1659,15885,15886,1659,1660
1660,15887,15888,1660,1661
1661,15889,15890,1661,1662
1662,15891,15892,1662,1663
1663,15893,15894,1663,1664
1664,15895,15896,1664,1665
1665,15897,15898,1665,1666
1666,15899,15900,1666,1667
1667,15901,15902,1667,1668
1668,15903,15904,1668,1669
1669,15905,15906,1669,1670
1670,15907,15908,1670,1671
1671,15909,15910,1671,1672
1672,15911,15912,1672,1673
1673,15913,15914,1673,1674
1674,15915,15916,1674,1675
1675,15917,15918,1675,1676
1676,15919,15920,1676,1677
1677,15921,15922,1677,1678
1678,15923,15924,1678,1679
1679,15925,15926,1679,1680
1680,15927,15928,1680,1681
1681,15929,15930,1681,1682
1682,15931,15932,1682,1683
1683,15933,15934,1683,1684
1684,15935,15936,1684,1685
1685,15937,15938,1685,1686
1686,15939,15940,1686,1687
1687,15941,15942,1687,1688
1688,15943,15944,1688,1689
1689,15945,15946,1689,1690
1690,15947,15948,1690,1691
1691,15949,15950,1691,1692
1692,15951,15952,1692,1693
1693,15953,15954,1693,1694
1694,15955,15956,1694,1695
1695,15957,15958,1695,1696
1696,15959,15960,1696,1697
1697,15961,15962,1697,1698
1698,15963,15964,1698,1699
1699,15965,15966,1699,1700
1700,15967,15968,1700,1701
1701,15969,15970,1701,1702
1702,15971,15972,1702,1703
1703,15973,15974,1703,1704
1704,15975,15976,1704,1705
1705,15977,15978,1705,1706
1706,15979,15980,1706,1707
1707,15981,15982,1707,1708
1708,15983,15984,1708,1709
1709,15985,15986,1709,1710
1710,15987,15988,1710,1711
1711,15989,15990,1711,1712
1712,15991,15992,1712,1713
1713,15993,15994,1713,1714
1714,15995,15996,1714,1715
1715,15997,15998,1715,1716
1716,15999,16000,1716,1717
1717,16001,16002,1717,1718
1718,16003,16004,1718,1719
1719,16005,16006,1719,1720
1720,16007,16008,1720,1721
1721,16009,16010,1721,1722
1722,16011,16012,1722,1723
1723,16013,16014,1723,1724
1724,16015,16016,1724,1725
1725,16017,16018,1725,1726
1726,16019,16020,1726,1727
1727,16021,16022,1727,1728
1728,16023,16024,1728,1729
1729,16025,16026,1729,1730
1730,16027,16028,1730,1731
1731,16029,16030,1731,1732
1732,16031,16032,1732,1733
1733,16033,16034,1733,1734
1734,16035,16036,1734,1735
1735,16037,16038,1735,1736
1736,16039,16040,1736,1737
1737,16041,16042,1737,1738
1738,16043,16044,1738,1739
1739,16045,16046,1739,1740
1740,16047,16048,1740,1741
1741,16049,16050,1741,1742
1742,16051,16052,1742,1743
1743,16053,16054,1743,1744
1744,16055,16056,1744,1745
1745,16057,16058,1745,1746
1746,16059,16060,1746,1747
1747,16061,16062,1747,1748
1748,16063,16064,1748,1749
1749,16065,16066,1749,1750
1750,16067,16068,1750,1751
1751,16069,16070,1751,1752
1752,16071,16072,1752,1753
1753,16073,16074,1753,1754
1754,16075,16076,1754,1755
1755,16077,16078,1755,1756
1756,16079,16080,1756,1757
1757,16081,16082,1757,1758
1758,16083,16084,1758,1759
1759,16085,16086,1759,1760
1760,16087,16088,1760,1761
1761,16089,16090,1761,1762
1762,16091,16092,1762,1763
1763,16093,16094,1763,1764
1764,16095,16096,1764,1765
1765,16097,16098,1765,1766
1766,16099,16100,1766,1767
1767,16101,16102,1767,1768
1768,16103,16104,1768,1769
1769,16105,16106,1769,1770
1770,16107,16108,1770,1771
1771,16109,16110,1771,1772
1772,16111,16112,1772,1773
1773,16113,16114,1773,1774
1774,16115,16116,1774,1775
1775,16117,16118,1775,1776
1776,16119,16120,1776,1777
1777,16121,16122,1777,1778
1778,16123,16124,1778,1779
1779,16125,16126,1779,1780
1780,16127,16128,1780,1781
1781,16129,16130,1781,1782
1782,16131,16132,1782,1783
1783,16133,16134,1783,1784
1784,16135,16136,1784,1785
1785,16137,16138,1785,1786
1786,16139,16140,1786,1787
1787,16141,16142,1787,1788
1788,16143,16144,1788,1789
1789,16145,16146,1789,1790
1790,16147,16148,1790,1791
1791,16149,16150,1791,1792
1792,16151,16152,1792,1793
1793,16153,16154,1793,1794
1794,16155,16156,1794,1795
1795,16157,16158,1795,1796
1796,16159,16160,1796,1797
1797,16161,16162,1797,1798
1798,16163,16164,1798,1799
1799,16165,16166,1799,1800
1800,16167,16168,1800,1801
1801,16169,16170,1801,1802
1802,16171,16172,1802,1803
1803,16173,16174,1803,1804
1804,16175,16176,1804,1805
1805,16177,16178,1805,1806
1806,16179,16180,1806,1807
1807,16181,16182,1807,1808
1808,16183,16184,1808,1809
1809,16185,16186,1809,1810
1810,16187,16188,1810,1811
1811,16189,16190,1811,1812
1812,16191,16192,1812,1813
1813,16193,16194,1813,1814
1814,16195,16196,1814,1815
1815,16197,16198,1815,1816
1816,16199,16200,1816,1817
1817,16201,16202,1817,1818
1818,16203,16204,1818,1819
1819,16205,16206,1819,1820
1820,16207,16208,1820,1821
1821,16209,16210,1821,1822
1822,16211,16212,1822,1823
1823,16213,16214,1823,1824
1824,16215,16216,1824,1825
